NA,target.row,dist.to.feature,feature.name,feature.strand
2306.68,71427,-110849,NR_029689,-
2306.69,71428,-110873,NR_029689,-
2306.7,71429,-110998,NR_029689,-
2306.71,71430,-111130,NR_029689,-
2306.72,71431,-111134,NR_029689,-
2306.73,71432,-111140,NR_029689,-
2306.74,71433,-111161,NR_029689,-
2306.75,71434,-111162,NR_029689,-
2306.76,71435,-111165,NR_029689,-
2306.77,71436,-111166,NR_029689,-
2306.78,71437,-111179,NR_029689,-
2306.79,71438,-111180,NR_029689,-
2306.8,71439,-111189,NR_029689,-
2306.81,71440,-111396,NR_029689,-
2306.82,71441,-111449,NR_029689,-
2306.83,71442,-111452,NR_029689,-
2306.84,71443,-111453,NR_029689,-
2306.85,71444,-111473,NR_029689,-
2306.86,71445,-111475,NR_029689,-
2306.87,71446,-111578,NR_029689,-
2306.88,71447,-111585,NR_029689,-
2306.89,71448,-111586,NR_029689,-
2306.9,71449,-111687,NR_029689,-
2306.91,71450,-111703,NR_029689,-
2306.92,71451,-111717,NR_029689,-
2306.93,71452,-114623,NR_029689,-
2306.94,71453,-114627,NR_029689,-
2306.95,71454,-114637,NR_029689,-
2306.96,71455,-114646,NR_029689,-
2306.97,71456,-116156,NR_029689,-
2306.98,71457,-116159,NR_029689,-
2306.99,71458,-116314,NR_029689,-
2306.1,71459,-116332,NR_029689,-
2306.101,71460,-116339,NR_029689,-
2306.102,71461,-116363,NR_029689,-
2306.103,71462,-116365,NR_029689,-
2306.104,71463,-116368,NR_029689,-
2306.105,71464,-116373,NR_029689,-
2306.106,71465,-116386,NR_029689,-
2306.107,71466,-116392,NR_029689,-
2306.108,71467,-116394,NR_029689,-
2306.109,71468,-116395,NR_029689,-
2306.11,71469,-116404,NR_029689,-
2306.111,71470,-116406,NR_029689,-
2306.112,71471,-116407,NR_029689,-
2306.113,71472,-116410,NR_029689,-
2306.114,71473,-116411,NR_029689,-
2306.115,71474,-116414,NR_029689,-
2306.116,71475,-116415,NR_029689,-
2306.117,71476,-116425,NR_029689,-
2306.118,71477,-116426,NR_029689,-
2306.119,71478,-116427,NR_029689,-
2306.12,71479,-116428,NR_029689,-
2306.121,71480,-116435,NR_029689,-
2306.122,71481,-117761,NR_029689,-
2306.123,71482,-117776,NR_029689,-
2306.124,71483,-117784,NR_029689,-
2306.125,71484,-117809,NR_029689,-
2306.126,71485,-118574,NR_029689,-
2306.127,71486,-118790,NR_029689,-
2306.128,71487,-118816,NR_029689,-
2306.129,71488,-118818,NR_029689,-
2306.13,71489,-118820,NR_029689,-
2306.131,71490,-119042,NR_029689,-
2306.132,71491,-137314,NR_029689,-
2306.133,71492,-137328,NR_029689,-
23071,71493,-135023,NR_038966,+
2307.1,71494,-134821,NR_038966,+
2307.2,71495,-134028,NR_038966,+
2307.3,71496,-134022,NR_038966,+
2307.4,71497,-126485,NR_038966,+
2307.5,71498,-79041,NR_038966,+
2307.6,71499,-79018,NR_038966,+
2307.7,71500,-79017,NR_038966,+
2307.8,71501,-79003,NR_038966,+
2307.9,71502,-78997,NR_038966,+
2307.1,71503,-78990,NR_038966,+
2307.11,71504,-72252,NR_038966,+
2307.12,71505,-72225,NR_038966,+
2307.13,71506,-72193,NR_038966,+
2307.14,71507,-69366,NR_038966,+
2307.15,71508,-60558,NR_038966,+
2307.16,71509,-58263,NR_038966,+
2307.17,71510,-58246,NR_038966,+
2307.18,71511,-57507,NR_038966,+
2307.19,71512,-57490,NR_038966,+
2307.2,71513,-41770,NR_038966,+
2307.21,71514,-41765,NR_038966,+
2307.22,71515,-41409,NR_038966,+
2307.23,71516,-41407,NR_038966,+
2307.24,71517,-41398,NR_038966,+
2307.25,71518,-41365,NR_038966,+
2307.26,71519,-24049,NR_038966,+
2307.27,71520,-23994,NR_038966,+
2307.28,71521,-22489,NR_038966,+
2307.29,71522,-9215,NR_038966,+
2307.3,71523,1079,NR_038966,+
2307.31,71524,7256,NR_038966,+
2307.32,71525,8174,NR_038966,+
2307.33,71526,8175,NR_038966,+
2307.34,71527,8202,NR_038966,+
2307.35,71528,8226,NR_038966,+
2307.36,71529,8233,NR_038966,+
2307.37,71530,8272,NR_038966,+
2307.38,71531,18794,NR_038966,+
2307.39,71532,18802,NR_038966,+
2307.4,71533,18804,NR_038966,+
2307.41,71534,18822,NR_038966,+
2307.42,71535,49750,NR_038966,+
2307.43,71536,108094,NR_038966,+
2307.44,71537,133431,NR_038966,+
2307.45,71538,135139,NR_038966,+
2307.46,71539,144378,NR_038966,+
2307.47,71540,144446,NR_038966,+
2307.48,71541,147261,NR_038966,+
2307.49,71542,147359,NR_038966,+
2307.5,71543,148159,NR_038966,+
2307.51,71544,179260,NR_038966,+
2307.52,71545,209932,NR_038966,+
2307.53,71546,213213,NR_038966,+
2307.54,71547,221687,NR_038966,+
2307.55,71548,221714,NR_038966,+
2307.56,71549,244395,NR_038966,+
2307.57,71550,244402,NR_038966,+
2307.58,71551,279323,NR_038966,+
2307.59,71552,288752,NR_038966,+
2307.6,71553,337632,NR_038966,+
2307.61,71554,337643,NR_038966,+
2307.62,71555,338072,NR_038966,+
23083,71556,279530,NR_030325,-
2308.111,71557,279526,NR_030325,-
2308.21,71558,279498,NR_030325,-
2308.31,71559,279342,NR_030325,-
2308.41,71560,279340,NR_030325,-
2308.55,71561,252246,NR_030325,-
2308.61,71562,217440,NR_030325,-
2308.71,71563,217323,NR_030325,-
2308.81,71564,215989,NR_030325,-
2308.91,71565,215929,NR_030325,-
2308.101,71566,215912,NR_030325,-
2308.112,71567,214682,NR_030325,-
2308.121,71568,175669,NR_030325,-
2308.131,71569,171192,NR_030325,-
2308.141,71570,168096,NR_030325,-
2308.151,71571,168076,NR_030325,-
2308.161,71572,140125,NR_030325,-
2308.171,71573,129382,NR_030325,-
2308.181,71574,129360,NR_030325,-
2308.191,71575,129303,NR_030325,-
2308.201,71576,123229,NR_030325,-
2308.211,71577,123214,NR_030325,-
2308.221,71578,121285,NR_030325,-
2308.231,71579,121280,NR_030325,-
2308.241,71580,86875,NR_030325,-
2308.25,71581,86867,NR_030325,-
2308.26,71582,84913,NR_030325,-
2308.27,71583,84885,NR_030325,-
2308.28,71584,70410,NR_030325,-
2308.29,71585,59396,NR_030325,-
2308.3,71586,59370,NR_030325,-
2308.311,71587,43238,NR_030325,-
2308.32,71588,42737,NR_030325,-
2308.33,71589,42736,NR_030325,-
2308.34,71590,42722,NR_030325,-
2308.35,71591,42669,NR_030325,-
2308.36,71592,42646,NR_030325,-
2308.37,71593,42625,NR_030325,-
2308.38,71594,42612,NR_030325,-
2308.39,71595,42590,NR_030325,-
2308.4,71596,42583,NR_030325,-
2308.41,71597,42581,NR_030325,-
2308.42,71598,31899,NR_030325,-
2308.43,71599,31897,NR_030325,-
2308.44,71600,31888,NR_030325,-
2308.45,71601,31886,NR_030325,-
2308.46,71602,31883,NR_030325,-
2308.47,71603,31869,NR_030325,-
2308.48,71604,31858,NR_030325,-
2308.49,71605,31856,NR_030325,-
2308.5,71606,29299,NR_030325,-
2308.51,71607,-11227,NR_030325,-
2308.52,71608,-16160,NR_030325,-
2308.53,71609,-16167,NR_030325,-
2308.54,71610,-16171,NR_030325,-
14513,71611,18285,NM_130843,-
145.19,71612,17583,NM_130843,-
145.2,71613,17576,NM_130843,-
145.3,71614,17537,NM_130843,-
145.4,71615,17518,NM_130843,-
145.5,71616,17516,NM_130843,-
145.6,71617,17514,NM_130843,-
145.7,71618,17513,NM_130843,-
145.8,71619,17500,NM_130843,-
145.9,71620,17454,NM_130843,-
145.1,71621,11335,NM_130843,-
145.111,71622,11257,NM_130843,-
145.121,71623,11245,NM_130843,-
145.131,71624,962,NM_130843,-
145.14,71625,959,NM_130843,-
145.15,71626,931,NM_130843,-
145.16,71627,930,NM_130843,-
145.17,71628,920,NM_130843,-
145.18,71629,918,NM_130843,-
7885,71630,8923,NM_017760,-
23102,71631,-50766,NR_024394,+
2310.1,71632,-50740,NR_024394,+
2310.2,71633,-50714,NR_024394,+
2310.3,71634,-50705,NR_024394,+
2310.4,71635,-50704,NR_024394,+
2310.5,71636,-50660,NR_024394,+
2310.6,71637,-50611,NR_024394,+
2310.7,71638,-50604,NR_024394,+
2310.8,71639,-50574,NR_024394,+
2310.9,71640,-50554,NR_024394,+
2310.1,71641,-50551,NR_024394,+
2310.11,71642,-49944,NR_024394,+
2310.12,71643,-49942,NR_024394,+
2310.13,71644,-34886,NR_024394,+
2310.14,71645,-34869,NR_024394,+
2310.15,71646,-34867,NR_024394,+
2310.16,71647,-34857,NR_024394,+
2310.17,71648,-34854,NR_024394,+
2310.18,71649,-34118,NR_024394,+
2310.19,71650,-32792,NR_024394,+
2310.2,71651,-32753,NR_024394,+
2310.21,71652,-32748,NR_024394,+
2310.22,71653,-11213,NR_024394,+
2310.23,71654,-11204,NR_024394,+
2310.24,71655,-11196,NR_024394,+
2310.25,71656,-11195,NR_024394,+
2310.26,71657,-11177,NR_024394,+
2310.27,71658,-11166,NR_024394,+
2310.28,71659,-11165,NR_024394,+
2310.29,71660,-11134,NR_024394,+
2310.3,71661,-7136,NR_024394,+
2310.31,71662,-7086,NR_024394,+
2310.32,71663,8525,NR_024394,+
2310.33,71664,23015,NR_024394,+
2310.34,71665,23044,NR_024394,+
2310.35,71666,23045,NR_024394,+
2310.36,71667,23059,NR_024394,+
2310.37,71668,23064,NR_024394,+
2310.38,71669,23065,NR_024394,+
2310.39,71670,23092,NR_024394,+
2310.4,71671,23093,NR_024394,+
2310.41,71672,23124,NR_024394,+
2310.42,71673,23166,NR_024394,+
2310.43,71674,23199,NR_024394,+
2310.44,71675,28620,NR_024394,+
2310.45,71676,45788,NR_024394,+
2310.46,71677,53479,NR_024394,+
2310.47,71678,53491,NR_024394,+
2310.48,71679,53496,NR_024394,+
2310.49,71680,53498,NR_024394,+
2310.5,71681,53541,NR_024394,+
2310.51,71682,55987,NR_024394,+
2310.52,71683,61879,NR_024394,+
2310.53,71684,61900,NR_024394,+
2310.54,71685,61923,NR_024394,+
7873,71686,47495,NM_003382,-
787.111,71687,46867,NM_003382,-
787.21,71688,46857,NM_003382,-
787.31,71689,46851,NM_003382,-
787.45,71690,46820,NM_003382,-
787.51,71691,28550,NM_003382,-
787.61,71692,3004,NM_003382,-
787.71,71693,2039,NM_003382,-
787.81,71694,2030,NM_003382,-
787.91,71695,2024,NM_003382,-
787.101,71696,2013,NM_003382,-
787.112,71697,558,NM_003382,-
787.121,71698,553,NM_003382,-
787.131,71699,547,NM_003382,-
787.141,71700,543,NM_003382,-
787.151,71701,534,NM_003382,-
787.161,71702,528,NM_003382,-
787.171,71703,526,NM_003382,-
787.181,71704,511,NM_003382,-
787.191,71705,505,NM_003382,-
787.201,71706,490,NM_003382,-
787.21,71707,489,NM_003382,-
787.22,71708,486,NM_003382,-
787.23,71709,478,NM_003382,-
787.24,71710,476,NM_003382,-
787.25,71711,466,NM_003382,-
787.26,71712,465,NM_003382,-
787.27,71713,446,NM_003382,-
787.28,71714,439,NM_003382,-
787.29,71715,432,NM_003382,-
787.3,71716,170,NM_003382,-
787.31,71717,80,NM_003382,-
787.32,71718,73,NM_003382,-
787.33,71719,-279,NM_003382,-
787.34,71720,-290,NM_003382,-
787.35,71721,-13143,NM_003382,-
787.36,71722,-24949,NM_003382,-
787.37,71723,-24960,NM_003382,-
787.38,71724,-66811,NM_003382,-
787.39,71725,-66824,NM_003382,-
787.4,71726,-86175,NM_003382,-
787.41,71727,-86179,NM_003382,-
787.42,71728,-86181,NM_003382,-
787.43,71729,-86188,NM_003382,-
787.44,71730,-90722,NM_003382,-
6181,71731,33853,NM_001287254,+
618.11,71732,33859,NM_001287254,+
618.21,71733,33867,NM_001287254,+
618.31,71734,33870,NM_001287254,+
618.41,71735,33874,NM_001287254,+
618.51,71736,34043,NM_001287254,+
618.6,71737,34047,NM_001287254,+
618.7,71738,34063,NM_001287254,+
618.8,71739,34111,NM_001287254,+
6213,71740,55587,NM_001256113,-
621.11,71741,63,NM_001256113,-
621.21,71742,52,NM_001256113,-
621.31,71743,5,NM_001256113,-
6224,71744,-37,NM_175075,-
622.12,71745,-43,NM_175075,-
622.22,71746,-92,NM_175075,-
622.32,71747,-33481,NM_175075,-
622.42,71748,-33496,NM_175075,-
622.5,71749,-88883,NM_175075,-
622.6,71750,-88901,NM_175075,-
622.7,71751,-88902,NM_175075,-
622.8,71752,-88925,NM_175075,-
622.9,71753,-88926,NM_175075,-
622.1,71754,-88941,NM_175075,-
14212,71755,43519,NM_207332,-
142.112,71756,43508,NM_207332,-
142.21,71757,43497,NM_207332,-
142.36,71758,43494,NM_207332,-
142.42,71759,43492,NM_207332,-
142.52,71760,43488,NM_207332,-
142.62,71761,43390,NM_207332,-
142.71,71762,43381,NM_207332,-
142.81,71763,43375,NM_207332,-
142.91,71764,43370,NM_207332,-
142.101,71765,43364,NM_207332,-
142.113,71766,43359,NM_207332,-
142.121,71767,43357,NM_207332,-
142.131,71768,43349,NM_207332,-
142.141,71769,43346,NM_207332,-
142.151,71770,43336,NM_207332,-
142.161,71771,43323,NM_207332,-
142.171,71772,43318,NM_207332,-
142.181,71773,43301,NM_207332,-
142.191,71774,43271,NM_207332,-
142.201,71775,43134,NM_207332,-
142.211,71776,43120,NM_207332,-
142.221,71777,42915,NM_207332,-
142.231,71778,42900,NM_207332,-
142.24,71779,42897,NM_207332,-
142.25,71780,42889,NM_207332,-
142.26,71781,42882,NM_207332,-
142.27,71782,42881,NM_207332,-
142.28,71783,42860,NM_207332,-
142.29,71784,42853,NM_207332,-
142.3,71785,40705,NM_207332,-
142.311,71786,36405,NM_207332,-
142.32,71787,36383,NM_207332,-
142.33,71788,36377,NM_207332,-
142.34,71789,36376,NM_207332,-
142.35,71790,36345,NM_207332,-
2249,71791,-686,NR_073397,+
22.114,71792,-685,NR_073397,+
22.214,71793,-504,NR_073397,+
22.31,71794,-493,NR_073397,+
22.41,71795,-491,NR_073397,+
22.51,71796,-485,NR_073397,+
22.61,71797,-482,NR_073397,+
22.71,71798,-479,NR_073397,+
22.81,71799,141,NR_073397,+
22.94,71800,157,NR_073397,+
22.102,71801,158,NR_073397,+
22.115,71802,162,NR_073397,+
22.122,71803,163,NR_073397,+
22.131,71804,171,NR_073397,+
22.141,71805,176,NR_073397,+
22.151,71806,190,NR_073397,+
22.161,71807,191,NR_073397,+
22.171,71808,195,NR_073397,+
22.181,71809,199,NR_073397,+
22.191,71810,200,NR_073397,+
22.201,71811,209,NR_073397,+
22.215,71812,210,NR_073397,+
22.221,71813,211,NR_073397,+
22.231,71814,212,NR_073397,+
22.241,71815,226,NR_073397,+
22.251,71816,231,NR_073397,+
22.261,71817,234,NR_073397,+
22.271,71818,424,NR_073397,+
22.281,71819,431,NR_073397,+
22.291,71820,434,NR_073397,+
22.301,71821,440,NR_073397,+
22.311,71822,441,NR_073397,+
22.321,71823,442,NR_073397,+
22.331,71824,443,NR_073397,+
22.341,71825,455,NR_073397,+
22.35,71826,457,NR_073397,+
22.36,71827,461,NR_073397,+
22.37,71828,470,NR_073397,+
22.38,71829,484,NR_073397,+
22.39,71830,492,NR_073397,+
22.4,71831,498,NR_073397,+
22.411,71832,502,NR_073397,+
22.421,71833,508,NR_073397,+
22.43,71834,509,NR_073397,+
22.44,71835,510,NR_073397,+
22.45,71836,511,NR_073397,+
22.46,71837,529,NR_073397,+
22.47,71838,542,NR_073397,+
22.48,71839,773,NR_073397,+
22.49,71840,814,NR_073397,+
22.5,71841,1137,NR_073397,+
22.511,71842,1386,NR_073397,+
22.521,71843,1388,NR_073397,+
22.53,71844,1541,NR_073397,+
22.54,71845,1583,NR_073397,+
22.55,71846,1586,NR_073397,+
22.56,71847,1589,NR_073397,+
22.57,71848,1598,NR_073397,+
22.58,71849,1606,NR_073397,+
22.59,71850,1788,NR_073397,+
22.6,71851,1796,NR_073397,+
22.611,71852,1799,NR_073397,+
22.621,71853,1806,NR_073397,+
22.63,71854,14761,NR_073397,+
22.64,71855,14867,NR_073397,+
22.65,71856,15570,NR_073397,+
22.66,71857,15670,NR_073397,+
22.67,71858,15672,NR_073397,+
22.68,71859,23464,NR_073397,+
22.69,71860,23492,NR_073397,+
22.7,71861,28850,NR_073397,+
22.711,71862,47736,NR_073397,+
22.721,71863,47923,NR_073397,+
22.73,71864,48735,NR_073397,+
22.74,71865,66865,NR_073397,+
22.75,71866,66873,NR_073397,+
22.76,71867,86236,NR_073397,+
22.77,71868,86237,NR_073397,+
22.78,71869,86256,NR_073397,+
22.79,71870,158738,NR_073397,+
22.8,71871,159950,NR_073397,+
22.811,71872,159961,NR_073397,+
22.821,71873,159983,NR_073397,+
22.83,71874,159988,NR_073397,+
22.84,71875,165155,NR_073397,+
22.85,71876,165161,NR_073397,+
22.86,71877,165181,NR_073397,+
22.87,71878,165187,NR_073397,+
22.88,71879,176276,NR_073397,+
22.89,71880,186867,NR_073397,+
22.9,71881,205773,NR_073397,+
22.911,71882,211870,NR_073397,+
22.92,71883,211883,NR_073397,+
22.93,71884,248581,NR_073397,+
6234,71885,274790,NR_111948,-
623.11,71886,274781,NR_111948,-
623.21,71887,199238,NR_111948,-
623.31,71888,197666,NR_111948,-
623.42,71889,197647,NR_111948,-
623.51,71890,160562,NR_111948,-
623.61,71891,146155,NR_111948,-
623.71,71892,146117,NR_111948,-
623.81,71893,145999,NR_111948,-
623.91,71894,145489,NR_111948,-
623.101,71895,145480,NR_111948,-
623.111,71896,144108,NR_111948,-
623.121,71897,137466,NR_111948,-
623.131,71898,137460,NR_111948,-
623.14,71899,137453,NR_111948,-
623.15,71900,137452,NR_111948,-
623.16,71901,137444,NR_111948,-
623.17,71902,100698,NR_111948,-
623.18,71903,97820,NR_111948,-
623.19,71904,68578,NR_111948,-
623.2,71905,68564,NR_111948,-
623.211,71906,48059,NR_111948,-
623.22,71907,18719,NR_111948,-
623.23,71908,9183,NR_111948,-
623.24,71909,8574,NR_111948,-
623.25,71910,8566,NR_111948,-
623.26,71911,6558,NR_111948,-
623.27,71912,6537,NR_111948,-
623.28,71913,5715,NR_111948,-
623.29,71914,5714,NR_111948,-
623.3,71915,5696,NR_111948,-
623.311,71916,-33240,NR_111948,-
623.32,71917,-70653,NR_111948,-
623.33,71918,-70663,NR_111948,-
623.34,71919,-70677,NR_111948,-
623.35,71920,-70717,NR_111948,-
623.36,71921,-70724,NR_111948,-
623.37,71922,-70739,NR_111948,-
623.38,71923,-70745,NR_111948,-
623.39,71924,-70751,NR_111948,-
623.4,71925,-73951,NR_111948,-
623.41,71926,-73964,NR_111948,-
14313,71927,-86850,NM_001277161,+
143.11,71928,-86758,NM_001277161,+
143.26,71929,-86748,NM_001277161,+
143.32,71930,-69717,NM_001277161,+
143.41,71931,-69684,NM_001277161,+
143.51,71932,-33164,NM_001277161,+
143.61,71933,-25701,NM_001277161,+
143.7,71934,-22577,NM_001277161,+
143.8,71935,-18394,NM_001277161,+
143.9,71936,-18389,NM_001277161,+
143.1,71937,-18383,NM_001277161,+
143.111,71938,-18373,NM_001277161,+
143.121,71939,-18372,NM_001277161,+
143.13,71940,-18280,NM_001277161,+
143.14,71941,-18278,NM_001277161,+
143.15,71942,-18246,NM_001277161,+
143.16,71943,-6011,NM_001277161,+
143.17,71944,-5984,NM_001277161,+
143.18,71945,-5930,NM_001277161,+
143.19,71946,-5542,NM_001277161,+
143.2,71947,-5533,NM_001277161,+
143.211,71948,-5513,NM_001277161,+
143.22,71949,-5511,NM_001277161,+
143.23,71950,-5477,NM_001277161,+
143.24,71951,-424,NM_001277161,+
143.25,71952,-400,NM_001277161,+
14412,71953,13455,NM_004745,+
144.115,71954,13465,NM_004745,+
144.27,71955,39226,NM_004745,+
144.35,71956,39287,NM_004745,+
144.45,71957,45669,NM_004745,+
144.55,71958,45729,NM_004745,+
144.64,71959,47500,NM_004745,+
144.74,71960,47501,NM_004745,+
144.83,71961,47508,NM_004745,+
144.93,71962,47732,NM_004745,+
144.103,71963,47733,NM_004745,+
144.116,71964,47737,NM_004745,+
144.123,71965,47739,NM_004745,+
144.131,71966,47743,NM_004745,+
144.141,71967,47746,NM_004745,+
144.151,71968,47753,NM_004745,+
144.161,71969,47758,NM_004745,+
144.171,71970,47876,NM_004745,+
144.181,71971,47880,NM_004745,+
144.191,71972,47892,NM_004745,+
144.201,71973,47901,NM_004745,+
144.212,71974,47961,NM_004745,+
144.221,71975,51739,NM_004745,+
144.231,71976,51761,NM_004745,+
144.241,71977,51791,NM_004745,+
144.251,71978,55993,NM_004745,+
6243,71979,47228,NR_103863,-
624.18,71980,47198,NR_103863,-
624.22,71981,47197,NR_103863,-
624.31,71982,47196,NR_103863,-
624.4,71983,47195,NR_103863,-
624.5,71984,37807,NR_103863,-
624.6,71985,37739,NR_103863,-
624.7,71986,-9260,NR_103863,-
624.8,71987,-9269,NR_103863,-
624.9,71988,-9300,NR_103863,-
624.1,71989,-9309,NR_103863,-
624.111,71990,-9321,NR_103863,-
624.121,71991,-12838,NR_103863,-
624.13,71992,-16996,NR_103863,-
624.14,71993,-41725,NR_103863,-
624.15,71994,-41742,NR_103863,-
624.16,71995,-47674,NR_103863,-
624.17,71996,-68475,NR_103863,-
6262,71997,-68989,NM_018941,+
626.11,71998,-68981,NM_018941,+
626.29,71999,-68961,NM_018941,+
626.31,72000,-62408,NM_018941,+
626.41,72001,-62402,NM_018941,+
626.51,72002,-62401,NM_018941,+
626.61,72003,-62391,NM_018941,+
626.71,72004,-62390,NM_018941,+
626.81,72005,-62384,NM_018941,+
626.9,72006,-62383,NM_018941,+
626.1,72007,-62380,NM_018941,+
626.111,72008,-62379,NM_018941,+
626.12,72009,-62377,NM_018941,+
626.13,72010,-62376,NM_018941,+
626.14,72011,-62369,NM_018941,+
626.15,72012,-62368,NM_018941,+
626.16,72013,-62358,NM_018941,+
626.17,72014,-62352,NM_018941,+
626.18,72015,-62348,NM_018941,+
626.19,72016,-62346,NM_018941,+
626.2,72017,-62344,NM_018941,+
626.21,72018,-62189,NM_018941,+
626.22,72019,-62183,NM_018941,+
626.23,72020,-62181,NM_018941,+
626.24,72021,-62174,NM_018941,+
626.25,72022,-62172,NM_018941,+
626.26,72023,-62167,NM_018941,+
626.27,72024,1518,NM_018941,+
626.28,72025,1548,NM_018941,+
14514,72026,11221,NM_014629,+
145.11,72027,30888,NM_014629,+
145.21,72028,30966,NM_014629,+
145.31,72029,57282,NM_014629,+
6272,72030,-72212,NM_014867,+
627.11,72031,-72204,NM_014867,+
627.21,72032,-72170,NM_014867,+
627.31,72033,-72166,NM_014867,+
627.45,72034,-72155,NM_014867,+
627.51,72035,-25627,NM_014867,+
627.6,72036,-16736,NM_014867,+
627.7,72037,-16733,NM_014867,+
627.8,72038,-16732,NM_014867,+
627.9,72039,-16703,NM_014867,+
627.1,72040,-16700,NM_014867,+
627.111,72041,537,NM_014867,+
627.12,72042,575,NM_014867,+
627.13,72043,588,NM_014867,+
627.14,72044,595,NM_014867,+
627.15,72045,596,NM_014867,+
627.16,72046,600,NM_014867,+
627.17,72047,604,NM_014867,+
627.18,72048,623,NM_014867,+
627.19,72049,20488,NM_014867,+
627.2,72050,20491,NM_014867,+
627.21,72051,20548,NM_014867,+
627.22,72052,20566,NM_014867,+
627.23,72053,27407,NM_014867,+
627.24,72054,27451,NM_014867,+
627.25,72055,27614,NM_014867,+
627.26,72056,27626,NM_014867,+
627.27,72057,27629,NM_014867,+
627.28,72058,27632,NM_014867,+
627.29,72059,27639,NM_014867,+
627.3,72060,27648,NM_014867,+
627.31,72061,28317,NM_014867,+
627.32,72062,28327,NM_014867,+
627.33,72063,28328,NM_014867,+
627.34,72064,28329,NM_014867,+
627.35,72065,28330,NM_014867,+
627.36,72066,28337,NM_014867,+
627.37,72067,28338,NM_014867,+
627.38,72068,28339,NM_014867,+
627.39,72069,28340,NM_014867,+
627.4,72070,28347,NM_014867,+
627.41,72071,28348,NM_014867,+
627.42,72072,28354,NM_014867,+
627.43,72073,28356,NM_014867,+
627.44,72074,28359,NM_014867,+
6282,72075,-24114,NM_003970,+
628.11,72076,9482,NM_003970,+
6292,72077,-4830,NR_106983,+
629.111,72078,-4818,NR_106983,+
629.211,72079,-4124,NR_106983,+
629.31,72080,-4113,NR_106983,+
629.49,72081,-383,NR_106983,+
629.51,72082,-375,NR_106983,+
629.61,72083,-369,NR_106983,+
629.71,72084,-355,NR_106983,+
629.81,72085,-329,NR_106983,+
629.91,72086,13286,NR_106983,+
629.101,72087,13300,NR_106983,+
629.112,72088,13308,NR_106983,+
629.121,72089,21480,NR_106983,+
629.131,72090,21493,NR_106983,+
629.141,72091,21494,NR_106983,+
629.151,72092,22084,NR_106983,+
629.161,72093,24326,NR_106983,+
629.171,72094,105532,NR_106983,+
629.181,72095,139075,NR_106983,+
629.191,72096,139078,NR_106983,+
629.201,72097,151903,NR_106983,+
629.212,72098,151911,NR_106983,+
629.221,72099,187610,NR_106983,+
629.231,72100,187650,NR_106983,+
629.241,72101,187661,NR_106983,+
629.251,72102,422089,NR_106983,+
629.261,72103,540866,NR_106983,+
629.271,72104,540873,NR_106983,+
629.281,72105,540898,NR_106983,+
